[Data],,,
,Trunk Angle,Hip Angle,Knee Angle
,Trunk Flexion / Extension Joint Angle (deg),Hip Flexion / Extension Joint Angle (deg),Knee Flexion / Extension Joint Angle (deg)
Index,Series,Series,Series
3570,52.757584,51.80764,47.210915
3571,52.484722,51.689026,47.073593
3572,52.236652,51.520775,46.834309
3573,51.995319,51.233803,46.505726
3574,51.819271,50.969849,46.285553
3575,51.618546,50.695213,46.087997
3576,51.385414,50.389591,45.831234
3577,51.219086,50.056213,45.672096
3578,50.994415,49.726261,45.46566
3579,50.779152,49.370834,45.123997
3580,50.520393,49.058628,44.91898
3581,50.267864,48.76265,44.778324
3582,50.071869,48.359837,44.652939
3583,49.812332,48.043022,44.60091
3584,49.556931,47.693928,44.5172
3585,49.300613,47.285553,44.363884
3586,49.065533,46.847084,44.233292
3587,48.817123,46.414845,44.084236
3588,48.51107,46.059147,44.118202
3589,48.242802,45.647621,44.145466
3590,47.978714,45.21423,44.061661
3591,47.659126,44.873791,44.266453
3592,47.434364,44.379417,44.22366
3593,47.085773,44.072048,44.341614
3594,46.793701,43.66893,44.471535
3595,46.502361,43.227375,44.5159
3596,46.166073,42.858711,44.689533
3597,45.774811,42.559746,44.853775
3598,45.517937,42.061485,44.993629
3599,45.161152,41.494015,44.91227
3600,44.769627,41.105743,45.106525
3601,44.401245,40.604065,45.018032
3602,44.022186,40.119354,45.100666
3603,43.669666,39.637329,45.273598
3604,43.299427,39.082912,45.245983
3605,43.044991,38.358688,45.093876
3606,42.676559,37.818977,45.164467
3607,42.405231,37.115696,45.052834
3608,42.085258,36.50436,45.065586
3609,41.755566,35.729321,45.017841
3610,41.318916,35.146297,44.990547
3611,41.13797,34.173195,44.730343
3612,40.85656,33.394749,44.671638
3613,40.448265,32.514862,44.396271
3614,40.078075,31.740047,44.204063
3615,39.829659,30.745777,43.848011
3616,39.472023,29.963181,43.61628
3617,39.537064,28.413437,43.043709
3618,39.179565,27.542488,42.707069
3619,38.75877,26.561382,42.221329
3620,38.309437,25.762159,41.886921
3621,37.841854,24.899477,41.496197
3622,37.301922,24.099859,40.979523
3623,36.84758,23.173742,40.347652
3624,36.319355,22.442583,39.879517
3625,35.791462,21.663172,39.299473
3626,34.717979,21.269663,38.689411
3627,34.011494,20.576523,37.86179
3628,33.210197,19.955879,37.195129
3629,32.46196,19.369312,36.347168
3630,31.734785,18.817146,35.691181
3631,30.853626,18.380146,34.844105
3632,30.041798,17.840021,33.992157
3633,29.242018,17.462168,33.172741
3634,28.4216,16.958809,32.293438
3635,27.620373,16.280186,31.304905
3636,26.92119,15.566732,30.260326
3637,26.093311,15.014414,29.248495
3638,25.185881,14.461667,28.190517
3639,24.417276,13.927606,27.252932
3640,23.771009,13.223674,26.187393
3641,23.14827,12.6824,25.31222
3642,22.422352,12.162504,24.488842
3643,21.7717,11.446969,23.288097
3644,21.056253,10.811354,22.333179
3645,20.361254,10.302655,21.435379
3646,19.75099,9.564717,20.377022
3647,19.084124,9.0429,19.644222
3648,18.504223,8.547019,18.952768
3649,17.889795,7.886396,17.981129
3650,17.223787,7.339084,17.204939
3651,16.603136,6.843814,16.599264
3652,15.991806,6.289654,15.803084
3653,15.312922,5.782937,15.191699
3654,14.716356,5.153944,14.41568
3655,14.160747,4.763059,13.969621
3656,13.490115,4.28577,13.472606
3657,12.900991,3.750633,12.922026
3658,12.210005,3.414423,12.600836
3659,11.538288,3.0301,12.203835
3660,11.008949,2.581956,11.934402
3661,10.416444,2.330715,11.869154
3662,9.738703,1.984738,11.636026
3663,8.977305,1.718829,11.426949
3664,8.355738,1.595518,11.496005
3665,7.676179,1.248747,11.386386
3666,6.964934,1.030895,11.377044
3667,6.345995,1.017983,11.550739
3668,5.623125,0.765708,11.441093
3669,5.049503,0.455782,11.426461
3670,4.237152,0.547906,11.670124
3671,3.74964,0.241768,11.677539
3672,3.117148,-0.029591,11.571602
3673,2.489841,-0.185247,11.497439
3674,1.89512,-0.497891,11.325166
3675,1.263742,-1.066782,10.605858
3676,0.806607,-1.313495,10.437382
3677,0.297355,-1.752683,10.003074
3678,-0.122817,-2.126086,9.715061
3679,-0.589272,-2.660495,9.255876
3680,-1.089143,-3.064972,8.896706
3681,-1.605466,-3.545857,8.5343
3682,-1.902778,-4.06142,8.185651
3683,-2.174925,-4.592152,7.992148
3684,-2.406039,-4.937976,7.974839
3685,-2.677657,-5.4425,7.858327
3686,-3.039246,-5.746381,7.896735
3687,-3.226122,-6.047581,8.091758
3688,-3.71735,-6.391696,7.77568
3689,-3.852472,-7.005899,7.778828
3690,-4.106531,-7.373843,7.530056
3691,-4.063784,-8.085182,7.353485
3692,-4.195308,-8.613857,7.06575
3693,-4.263531,-8.936543,6.955856
3694,-4.205704,-9.606977,6.718352
3695,-4.211198,-10.136704,6.381173
3696,-4.533064,-10.305814,6.2943
3697,-4.49871,-10.785884,6.134645
3698,-4.662066,-11.031052,6.144362
3699,-4.908777,-11.146378,5.97944
3700,-5.068121,-11.149288,6.102466
3701,-5.371139,-11.186348,5.948704
3702,-5.768171,-10.933229,6.131185
3703,-6.171776,-10.690949,6.152911
3704,-6.512373,-10.553708,6.24996
3705,-6.951569,-10.27951,6.377805
3706,-7.249676,-10.001425,6.515675
3707,-7.612795,-9.692206,6.728806
3708,-7.958457,-9.403605,6.875819
3709,-8.139901,-9.32658,6.99215
3710,-8.281712,-9.363038,7.008379
3711,-8.195051,-9.137092,7.37018
3712,-8.095613,-9.18669,7.590072
3713,-8.028558,-9.205684,7.763678
3714,-7.961954,-9.396969,7.752126
3715,-7.68702,-9.687023,7.932196
3716,-7.585417,-9.714911,8.129398
3717,-7.415293,-9.871024,8.204441
3718,-7.149837,-10.088984,8.531366
3719,-7.078815,-10.111085,8.672754
3720,-6.99301,-10.128375,8.755986
3721,-7.042146,-10.162119,8.781891
3722,-7.032903,-10.134926,8.586765
3723,-7.141564,-9.908992,8.950272
3724,-7.369368,-9.599277,9.114055
3725,-7.472313,-9.476908,9.090178
3726,-7.810409,-9.194779,9.047578
3727,-8.169306,-8.777274,8.979956
3728,-8.497343,-8.321917,9.093086
3729,-8.705891,-8.132057,9.100189
3730,-9.132771,-7.844112,8.78563
3731,-9.49612,-7.489628,8.7495
3732,-9.904095,-7.007432,8.804409
3733,-10.083888,-6.874177,8.765811
3734,-10.426422,-6.699816,8.51131
3735,-10.503907,-6.721026,8.418365
3736,-10.893642,-6.458737,8.146138
3737,-11.088835,-6.423074,7.877052
3738,-11.190551,-6.55453,7.583588
3739,-11.204921,-6.607238,7.436152
3740,-11.330482,-6.509509,7.323881
3741,-11.47537,-6.577283,6.903036
3742,-11.463474,-6.749757,6.621884
3743,-11.576355,-6.747247,6.356619
3744,-11.627081,-6.800334,6.115239
3745,-11.551862,-6.879716,5.903686
3746,-11.580558,-6.992678,5.829146
3747,-11.509749,-7.199381,5.783242
3748,-11.573812,-7.371303,5.404816
3749,-11.529279,-7.591876,5.250431
3750,-11.472895,-7.881991,4.974321
3751,-11.538479,-7.660527,4.978825
3752,-11.444744,-7.948475,4.830819
3753,-11.359323,-7.982231,4.753969
3754,-11.403933,-7.93427,4.536646
3755,-11.314478,-8.050818,4.288734
3756,-11.082326,-8.446665,3.903231
3757,-10.940258,-8.575826,3.665439
3758,-10.839203,-8.578273,3.594516
3759,-10.757939,-8.700698,3.507796
3760,-10.635434,-8.7247,3.424084
3761,-10.525614,-8.764707,3.465776
3762,-10.425387,-8.830722,3.493608
3763,-10.300578,-8.802909,3.469307
3764,-10.163647,-8.871017,3.50851
3765,-10.035189,-8.738883,3.626374
3766,-10.008294,-8.74631,3.725016
3767,-9.966922,-8.703901,3.722895
3768,-9.847164,-8.523401,3.90712
3769,-9.796429,-8.401977,4.651719
3770,-9.727723,-8.413209,3.930253
3771,-9.693414,-8.154531,4.420827
3772,-9.586233,-8.192508,4.454973
3773,-9.60496,-7.977524,4.684062
3774,-9.63337,-7.894018,4.778376
3775,-9.541188,-7.66997,5.035616
3776,-9.534832,-7.564946,5.107473
3777,-9.49887,-7.424163,5.192101
3778,-9.371877,-7.344813,5.355561
3779,-9.283866,-7.428978,5.38417
3780,-8.997627,-7.673164,5.410332
3781,-8.942974,-7.609086,5.518882
3782,-8.791904,-7.537184,5.564596
3783,-8.637438,-7.473673,5.745277
3784,-8.492734,-7.732056,5.628076
3785,-8.411593,-7.70923,5.503241
3786,-8.349941,-7.842463,5.594375
3787,-8.347562,-7.725718,5.546345
3788,-8.302032,-7.678218,5.622606
3789,-8.317537,-7.612084,5.705278
3790,-8.284465,-7.640117,5.640839
3791,-8.265445,-7.574252,5.685851
3792,-8.327577,-7.530663,5.628451
3793,-8.371208,-7.351545,5.706391
3794,-8.381516,-7.276025,5.742805
3795,-8.435714,-7.290033,5.665188
3796,-8.518034,-7.253413,5.506022
3797,-8.537721,-7.238719,5.396459
3798,-8.486482,-7.420697,5.085455
3799,-8.548579,-7.409673,4.972549
3800,-8.606132,-7.295812,5.02153
3801,-8.694772,-7.226379,4.972015
3802,-8.675866,-7.194122,4.921818
3803,-8.784698,-7.077069,4.921818
3804,-8.833706,-7.030597,4.865327
3805,-8.8789,-7.073388,4.704886
3806,-8.867075,-7.112834,4.614667
3807,-8.884498,-7.106863,4.581398
3808,-8.893256,-7.14912,4.464407
3809,-8.896736,-7.210574,4.332685
3810,-8.783806,-7.322928,4.237382
3811,-8.764685,-7.395884,4.12972
3812,-8.73079,-7.488641,3.904458
3813,-8.731239,-7.52311,3.82174
3814,-8.727756,-7.538185,3.62845
3815,-8.688251,-7.616418,3.596042
3816,-8.636602,-7.642173,3.506113
3817,-8.613132,-7.644329,3.556856
3818,-8.608815,-7.536794,3.59484
3819,-8.549268,-7.57542,3.599295
3820,-8.5738,-7.585536,3.532026
3821,-8.633725,-7.536602,3.532087
3822,-8.595398,-7.494442,3.560007
3823,-8.543077,-7.512766,3.558488
3824,-8.446193,-7.573765,3.551008
3825,-8.494394,-7.549869,3.47514
3826,-8.415549,-7.618938,3.461136
3827,-8.382616,-7.613681,3.481082
3828,-8.35672,-7.599558,3.486876
3829,-8.318147,-7.644957,3.448929
3830,-8.303253,-7.635849,3.45988
3831,-8.271164,-7.645596,3.478419
3832,-8.171896,-7.65282,3.534171
3833,-8.107702,-7.743863,3.505436
3834,-8.128405,-7.702723,3.503598
3835,-8.076383,-7.714054,3.619542
3836,-8.043513,-7.730135,3.674962
3837,-7.997305,-7.768655,3.675144
3838,-7.936695,-7.81476,3.706183
3839,-7.84581,-7.931025,3.6358
3840,-7.811373,-7.979144,3.633723
3841,-7.70953,-8.058126,3.639027
3842,-7.766402,-8.010898,3.565359
3843,-7.738062,-8.024203,3.572426
3844,-7.702252,-8.046763,3.555332
3845,-7.701101,-8.047422,3.552447
3846,-7.705247,-8.069024,3.525455
3847,-7.757112,-8.033384,3.48104
3848,-7.767941,-8.032564,3.457004
3849,-7.782896,-8.038336,3.512619
3850,-7.912899,-8.195746,3.415338
3851,-7.96536,-8.132587,3.384858
3852,-8.011889,-8.078926,3.438414
3853,-8.003553,-8.055748,3.503482
3854,-8.086254,-7.997299,3.393291
3855,-8.080021,-8.054484,3.34341
3856,-8.039591,-8.140065,3.267
3857,-8.090479,-8.067664,3.32022
3858,-8.099092,-8.115735,3.263769
3859,-8.10906,-8.145947,3.205933
3860,-8.145004,-8.144576,3.179756
3861,-8.152465,-8.145128,3.183736
3862,-8.197555,-8.053785,3.260829
3863,-8.248199,-8.012892,3.239007
3864,-8.261556,-7.958658,3.322447
3865,-8.278294,-7.94645,3.301241
3866,-8.289501,-7.939965,3.314993
3867,-8.280172,-7.981153,3.273083
3868,-8.273946,-8.031617,3.228749
3869,-8.266937,-8.100224,3.177629
3870,-8.253183,-8.16236,3.138623
3871,-8.258305,-8.238757,2.993697
3872,-8.271832,-8.280722,2.970582
3873,-8.285438,-8.301629,2.920552
3874,-8.287072,-8.336366,2.910085
3875,-8.264241,-8.37127,2.81798
3876,-8.27813,-8.356833,2.813717
3877,-8.264394,-8.400606,2.788274
3878,-8.281203,-8.387866,2.783837
3879,-8.314338,-8.33713,2.83768
3880,-8.290451,-8.377573,2.830971
3881,-8.317979,-8.358598,2.813723
3882,-8.341845,-8.382774,2.748679
3883,-8.370927,-8.399066,2.735332
3884,-8.418645,-8.390285,2.689825
3885,-8.348218,-8.44733,2.70407
3886,-8.324985,-8.521291,2.686958
3887,-8.366178,-8.517287,2.667198
3888,-8.403584,-8.556945,2.590055
3889,-8.391651,-8.553568,2.655437
3890,-8.424356,-8.517929,2.675878
3891,-8.477357,-8.467005,2.672409
3892,-8.456869,-8.51723,2.654762
3893,-8.473167,-8.486974,2.6764
3894,-8.505005,-8.497624,2.67589
3895,-8.502817,-8.493357,2.690734
3896,-8.487148,-8.493934,2.691431
3897,-8.500389,-8.607473,2.599984
3898,-8.503898,-8.638969,2.59508
3899,-8.434613,-8.70316,2.586398
3900,-8.466997,-8.720438,2.562399
3901,-8.479354,-8.753858,2.524045
3902,-8.487033,-8.70325,2.573461
3903,-8.503533,-8.747489,2.471096
3904,-8.539085,-8.737049,2.506826
3905,-8.603115,-8.687915,2.484113
3906,-8.631721,-8.625537,2.536905
3907,-8.652506,-8.765875,2.466476
3908,-8.662038,-8.734259,2.52845
3909,-8.6597,-8.752446,2.485866
3910,-8.632243,-8.782899,2.534533
3911,-8.667752,-8.767303,2.561657
3912,-8.679369,-8.791899,2.574277
3913,-8.705079,-8.767523,2.588851
3914,-8.765089,-8.707249,2.590215
3915,-8.700385,-8.854516,2.301545
3916,-8.655646,-8.949276,2.349147
3917,-8.659384,-8.939418,2.386165
3918,-8.68049,-9.019437,2.393882
3919,-8.709239,-9.031,2.217075
3920,-8.702122,-9.074215,2.310312
3921,-8.685785,-9.083426,2.409728
3922,-8.692596,-9.058781,3.003274
3923,-8.729852,-9.045281,2.270203
3924,-8.792297,-9.04062,2.891126
3925,-8.809668,-8.988729,3.128684
3926,-8.86943,-8.979778,2.925575
3927,-8.852568,-9.032417,2.880899
3928,-8.891901,-9.029508,2.864824
3929,-8.909434,-9.011176,2.824806
3930,-8.939242,-8.997449,2.802228
3931,-9.003308,-8.9197,2.894861
3932,-8.998642,-8.934484,2.910111
3933,-9.023767,-8.956674,2.799067
3934,-9.014258,-8.936446,2.788767
3935,-8.952647,-8.893406,2.847385
3936,-8.954066,-8.884727,2.8515
3937,-8.973076,-8.870606,2.897225
3938,-8.980014,-8.831481,2.994503
3939,-8.968139,-8.841357,3.00224
3940,-8.963382,-8.869325,3.009068
3941,-8.940668,-8.882055,3.086976
3942,-8.962146,-8.796306,3.119615
3943,-8.981403,-8.796962,3.158606
3944,-8.959785,-8.824944,3.130586
3945,-8.919065,-8.921621,3.119636
3946,-8.916071,-8.894374,3.162921
3947,-8.872003,-8.976802,3.146591
3948,-8.905613,-8.910192,3.198617
3949,-8.861644,-8.986569,3.178492
3950,-8.878024,-9.002804,3.168379
3951,-8.918118,-8.978402,3.105323
3952,-8.892887,-9.060085,3.062315
3953,-8.868094,-9.14515,3.020392
3954,-8.88946,-9.129675,3.050766
3955,-8.827836,-9.229942,3.005168
3956,-8.855656,-9.190955,3.021291
3957,-8.904324,-9.176985,2.995151
3958,-8.878945,-9.231941,2.983247
3959,-8.909341,-9.265596,2.90221
3960,-8.928982,-9.289445,2.873493
3961,-8.930316,-9.32621,2.865581
3962,-8.946047,-9.349066,2.829071
3963,-8.889849,-9.460405,2.772126
3964,-8.953397,-9.403977,2.760281
3965,-8.955809,-9.485064,2.684059
3966,-8.947189,-9.558148,2.624784
3967,-9.003825,-9.511675,2.641021
3968,-9.010903,-9.542059,2.572308
3969,-8.978209,-9.562447,2.572536
3970,-9.024399,-9.560198,2.538703
3971,-9.031055,-9.574818,2.550627
3972,-9.129434,-9.545219,2.480964
3973,-9.132162,-9.557446,2.437825
3974,-9.173506,-9.613434,2.288073
3975,-9.182381,-9.625836,2.248399
3976,-9.167445,-9.619839,2.213236
3977,-9.203045,-9.6644,2.178616
3978,-9.23337,-9.668234,2.151161
3979,-9.262039,-9.704047,2.101936
3980,-9.29251,-9.69115,2.043686
3981,-9.325193,-9.676099,2.055152
3982,-9.343261,-9.671662,2.025917
3983,-9.378474,-9.702454,1.952069
3984,-9.38064,-9.70608,1.970059
3985,-9.399941,-9.693838,1.967116
3986,-9.420401,-9.677813,1.94169
3987,-9.465024,-9.682592,1.934326
3988,-9.46385,-9.708419,1.88807
3989,-9.433015,-9.767042,1.878376
3990,-9.431477,-9.783004,1.835884
3991,-9.477458,-9.741764,1.827139
3992,-9.40966,-9.407135,2.042138
3993,-9.428773,-9.383624,2.068448
3994,-9.436483,-9.345842,2.080217
3995,-9.43946,-9.386566,2.008374
3996,-9.476767,-9.329797,2.005671
3997,-9.484525,-9.365121,1.972749
3998,-9.46776,-9.341106,2.043715
3999,-9.495123,-9.268948,2.084193
4000,-9.492764,-9.299191,2.066686
4001,-9.505399,-9.290584,2.055894
4002,-9.508886,-9.304187,2.0323
4003,-9.50116,-9.328056,2.013773
4004,-9.524924,-9.28562,2.020136
4005,-9.488291,-9.341544,1.996827
4006,-9.479567,-9.350521,1.982825
4007,-9.500111,-9.323422,1.973956
4008,-9.467928,-9.370135,1.958431
4009,-9.510856,-9.346896,1.944763
4010,-9.562503,-9.346575,1.886603
4011,-9.57344,-9.298641,1.965272
4012,-9.634521,-9.266446,1.967378
4013,-9.623128,-9.296352,1.919358
4014,-9.654895,-9.27856,1.929626
4015,-9.696589,-9.250329,1.924532
4016,-9.706652,-9.257987,1.882186
4017,-9.69037,-9.272486,1.907892
4018,-9.657663,-9.314075,1.885877
4019,-9.653072,-9.319085,1.874267
4020,-9.656524,-9.346204,1.80001
4021,-9.6048,-9.394987,1.856524
4022,-9.576978,-9.423972,1.847708
4023,-9.580917,-9.442414,1.814487
4024,-9.576443,-9.441243,1.841857
4025,-9.59239,-9.472302,1.801976
4026,-9.571151,-9.465806,1.815636
4027,-9.551329,-9.464391,1.859561
4028,-9.56686,-9.426047,1.912728
4029,-9.533792,-9.492736,1.848743
4030,-9.528097,-9.453632,1.894655
4031,-9.556489,-9.552229,1.842013
4032,-9.489089,-9.619228,1.837732
4033,-9.527881,-9.552307,1.854028
4034,-9.517045,-9.640744,1.770613
4035,-9.584399,-9.578829,1.77205
4036,-9.563632,-9.595939,1.793492
4037,-9.587904,-9.581114,1.808383
4038,-9.611602,-9.54313,1.803996
4039,-9.651711,-9.509934,1.786733
4040,-9.770876,-9.484768,1.788521
4041,-9.807538,-9.448545,1.849746
4042,-9.865643,-9.453889,1.806565
4043,-9.85566,-9.441461,1.873834
4044,-9.851702,-9.477837,1.820645
4045,-9.981296,-9.824655,1.5437
4046,-9.961335,-9.829192,1.540362
4047,-9.949369,-9.852279,1.546758
4048,-10.043058,-9.770269,1.538437
4049,-10.020421,-9.790339,1.561865
4050,-10.018691,-9.78947,1.559002
4051,-10.010864,-9.816591,1.54592
4052,-9.931858,-9.899923,1.504583
4053,-9.949989,-9.919827,1.469091
4054,-9.9418,-9.787868,1.687115
4055,-9.950741,-9.79034,1.639914
4056,-9.913526,-9.761822,1.73413
4057,-9.964911,-9.676087,1.77688
4058,-9.935615,-9.695293,1.786289
4059,-9.943788,-9.710978,1.750275
4060,-9.924511,-9.752058,1.721243
4061,-9.910721,-9.748746,1.739324
4062,-9.868516,-9.793596,1.741838
4063,-9.84479,-9.792873,1.753847
4064,-9.832479,-9.811737,1.746106
4065,-9.855393,-9.825618,1.699549
4066,-9.807285,-9.855445,1.715537
4067,-9.797742,-9.845447,1.745408
4068,-9.761352,-9.885129,1.749701
4069,-9.741822,-9.879413,1.743027
4070,-9.694307,-9.878291,1.769436
4071,-9.722541,-9.826056,1.795985
4072,-9.732735,-9.808648,1.813036
4073,-9.739735,-9.805288,1.825877
4074,-9.770936,-9.743617,1.805031
4075,-9.779008,-9.72466,1.83514
4076,-9.801804,-9.719075,1.800798
4077,-9.824707,-9.683155,1.82869
4078,-9.828125,-9.659949,1.834549
4079,-9.759958,-9.717189,1.846028
4080,-9.740474,-9.70837,1.867089
4081,-9.686955,-9.771721,1.845103
4082,-9.629844,-9.835973,1.822369
4083,-9.634495,-9.837863,1.806642
4084,-9.589373,-9.849761,1.851478
4085,-9.645007,-9.775333,1.87004
4086,-9.667492,-9.762508,1.851353
4087,-9.605753,-9.821567,1.8453
4088,-9.615516,-9.779736,1.857183
4089,-9.561172,-9.789437,1.87902
4090,-9.570282,-9.776581,1.894204
4091,-9.582638,-9.779292,1.863115
4092,-9.563566,-9.756665,1.900121
4093,-9.539832,-9.848887,1.841799
4094,-9.479311,-9.898722,1.836915
4095,-9.476115,-9.880986,1.851023
4096,-9.458978,-9.855791,1.889095
4097,-9.445647,-9.871789,1.876122
4098,-9.457925,-9.849759,1.885991
4099,-9.432127,-9.883344,1.882027
4100,-9.449966,-9.856604,1.887031
4101,-9.386771,-9.917989,1.870583
