[Data],,,,
,Trunk Angle,R.Hip Angle,R.Knee Angle,Ankle Angle
,Trunk Angle,R.Hip Angle,R.Knee Angle,Ankle Angle
Index,Series,,,Series
3243,7.195909,17.726858,-2.975208,-5.561546
3244,7.19709,17.721184,-2.96398,-5.558975
3245,7.199763,17.716501,-2.952692,-5.555862
3246,7.203218,17.713112,-2.943364,-5.552437
3247,7.206676,17.710875,-2.936852,-5.549088
3248,7.210192,17.709764,-2.932966,-5.546646
3249,7.21459,17.710205,-2.931223,-5.546036
3250,7.220141,17.712233,-2.931059,-5.547813
3251,7.227293,17.716372,-2.931911,-5.551796
3252,7.235593,17.722183,-2.933011,-5.556831
3253,7.244073,17.728601,-2.93333,-5.560936
3254,7.251918,17.73457,-2.931956,-5.562523
3255,7.258384,17.738834,-2.928153,-5.561241
3256,7.263244,17.740576,-2.921847,-5.557991
3257,7.266426,17.739603,-2.914023,-5.554092
3258,7.26865,17.737204,-2.906404,-5.550568
3259,7.270607,17.734545,-2.900068,-5.547142
3260,7.273489,17.733509,-2.89545,-5.542511
3261,7.277225,17.735548,-2.892222,-5.535515
3262,7.279947,17.740692,-2.89025,-5.526474
3263,7.279391,17.747215,-2.890062,-5.517235
3264,7.275615,17.753637,-2.891945,-5.509644
3265,7.271174,17.760191,-2.895481,-5.504387
3266,7.268503,17.767939,-2.899937,-5.500923
3267,7.268182,17.77689,-2.904466,-5.498192
3268,7.269501,17.785414,-2.907577,-5.494911
3269,7.271513,17.791986,-2.908027,-5.489929
3270,7.273903,17.796856,-2.905781,-5.483406
3271,7.276223,17.800703,-2.90169,-5.476578
3272,7.278643,17.804535,-2.896975,-5.470734
3273,7.28175,17.809559,-2.893016,-5.466652
3274,7.28549,17.816387,-2.891144,-5.464508
3275,7.289424,17.824287,-2.891196,-5.463371
3276,7.293324,17.83164,-2.891704,-5.461815
3277,7.297377,17.838037,-2.891702,-5.458755
3278,7.301127,17.843458,-2.891363,-5.453598
3279,7.303137,17.846762,-2.891001,-5.446304
3280,7.30217,17.846693,-2.8909,-5.438606
3281,7.298165,17.843386,-2.891507,-5.433266
3282,7.292416,17.838427,-2.892881,-5.431541
3283,7.285885,17.833239,-2.894808,-5.432159
3284,7.278578,17.828402,-2.896974,-5.432907
3285,7.270751,17.824471,-2.898957,-5.432495
3286,7.263679,17.822098,-2.89994,-5.430954
3287,7.258477,17.821178,-2.898801,-5.428444
3288,7.254876,17.820578,-2.894765,-5.424797
3289,7.251399,17.818781,-2.888187,-5.419846
3290,7.247157,17.815451,-2.88046,-5.413773
3291,7.242763,17.811665,-2.873416,-5.407394
3292,7.239628,17.808968,-2.868083,-5.401787
3293,7.23886,17.808022,-2.864195,-5.397575
3294,7.240701,17.808752,-2.860625,-5.394699
3295,7.24552,17.812771,-2.857426,-5.392899
3296,7.25285,17.821575,-2.85571,-5.391815
3297,7.261222,17.83474,-2.856696,-5.391464
3298,7.26829,17.849417,-2.860647,-5.391792
3299,7.271659,17.862204,-2.86685,-5.392159
3300,7.270851,17.871868,-2.873778,-5.391403
3301,7.266634,17.878508,-2.879668,-5.389053
3302,7.261189,17.883167,-2.883569,-5.386032
3303,7.256565,17.887077,-2.885621,-5.383614
3304,7.254139,17.891558,-2.886007,-5.382057
3305,7.254877,17.898191,-2.885197,-5.380814
3306,7.259199,17.907854,-2.883929,-5.378906
3307,7.267206,17.920622,-2.882922,-5.375549
3308,7.277266,17.934473,-2.882163,-5.370438
3309,7.287162,17.946978,-2.881243,-5.36409
3310,7.294573,17.956028,-2.879937,-5.358063
3311,7.298435,17.960897,-2.878426,-5.353981
3312,7.299041,17.962189,-2.877236,-5.352547
3313,7.29734,17.960976,-2.876731,-5.3536
3314,7.294345,17.957979,-2.87656,-5.356308
3315,7.290648,17.953218,-2.875586,-5.359314
3316,7.286325,17.946512,-2.872977,-5.361038
3317,7.281436,17.938242,-2.868551,-5.360481
3318,7.276154,17.928881,-2.862203,-5.35788
3319,7.271306,17.919256,-2.853725,-5.354164
3320,7.267489,17.910149,-2.843691,-5.350342
3321,7.264621,17.90243,-2.833888,-5.346924
3322,7.262268,17.896666,-2.826058,-5.343582
3323,7.259827,17.892477,-2.820958,-5.340233
3324,7.2576,17.889721,-2.818074,-5.337692
3325,7.256426,17.888765,-2.816431,-5.337341
3326,7.257625,17.890543,-2.815115,-5.339729
3327,7.261674,17.894968,-2.813487,-5.3442
3328,7.267593,17.900587,-2.811243,-5.349365
3329,7.273459,17.905178,-2.807997,-5.353806
3330,7.278419,17.907789,-2.803336,-5.356865
3331,7.282599,17.908703,-2.797379,-5.358963
3332,7.286914,17.909184,-2.790852,-5.360519
3333,7.291591,17.909668,-2.783976,-5.360901
3334,7.29607,17.909693,-2.776382,-5.358917
3335,7.298921,17.908031,-2.767823,-5.353775
3336,7.298196,17.903158,-2.758869,-5.346184
3337,7.293012,17.895088,-2.750994,-5.338226
3338,7.284507,17.885704,-2.745378,-5.331505
3339,7.275119,17.876823,-2.741557,-5.326019
3340,7.266938,17.869183,-2.738051,-5.321114
3341,7.260914,17.862913,-2.734091,-5.316895
3342,7.257323,17.858929,-2.730965,-5.314636
3343,7.255018,17.856636,-2.72987,-5.315567
3344,7.252363,17.854155,-2.730407,-5.319748
3345,7.249072,17.850504,-2.730947,-5.325951
3346,7.245708,17.845621,-2.73001,-5.332733
3347,7.242749,17.839884,-2.727138,-5.338997
3348,7.23987,17.833778,-2.723124,-5.343773
3349,7.237096,17.828602,-2.719838,-5.34687
3350,7.235611,17.82642,-2.718942,-5.348816
3351,7.23686,17.828659,-2.720445,-5.34996
3352,7.240916,17.834763,-2.722913,-5.35025
3353,7.246551,17.842936,-2.724981,-5.349655
3354,7.251271,17.850927,-2.726974,-5.349365
3355,7.252921,17.857393,-2.730412,-5.351196
3356,7.251106,17.862246,-2.736428,-5.355865
3357,7.246988,17.866013,-2.744523,-5.362015
3358,7.242418,17.868946,-2.752716,-5.367737
3359,7.238738,17.871225,-2.759665,-5.37249
3360,7.236497,17.873014,-2.765239,-5.376472
3361,7.23568,17.874674,-2.770061,-5.379578
3362,7.235519,17.875992,-2.774631,-5.38147
3363,7.234401,17.875662,-2.779085,-5.382156
3364,7.231423,17.873009,-2.783156,-5.381805
3365,7.227054,17.869007,-2.786539,-5.380821
3366,7.222794,17.865999,-2.789767,-5.379608
3367,7.220296,17.866028,-2.793636,-5.378311
3368,7.220199,17.869631,-2.798558,-5.376938
3369,7.22234,17.875904,-2.803752,-5.374901
3370,7.226268,17.882782,-2.80706,-5.371002
3371,7.231611,17.888273,-2.806807,-5.364952
3372,7.237493,17.891512,-2.803985,-5.358414
3373,7.24311,17.893305,-2.801569,-5.354309
3374,7.247586,17.894245,-2.801648,-5.354637
3375,7.251555,17.895191,-2.804409,-5.359238
3376,7.256008,17.896538,-2.808971,-5.366386
3377,7.260828,17.89785,-2.814405,-5.373978
3378,7.265308,17.89875,-2.819823,-5.380234
3379,7.26838,17.898146,-2.823899,-5.384132
3380,7.269658,17.894814,-2.825476,-5.385483
3381,7.269793,17.888382,-2.823913,-5.384605
3382,7.270206,17.880117,-2.819476,-5.381844
3383,7.272686,17.872797,-2.813427,-5.377968
3384,7.277977,17.868862,-2.807865,-5.374306
3385,7.285506,17.869059,-2.804746,-5.372551
3386,7.29371,17.872076,-2.804849,-5.373466
3387,7.301268,17.876545,-2.808015,-5.375961
3388,7.308197,17.88212,-2.813282,-5.377869
3389,7.315818,17.888891,-2.818858,-5.377663
3390,7.32525,17.896822,-2.823096,-5.37532
3391,7.33617,17.90547,-2.825283,-5.371704
3392,7.347499,17.914541,-2.82619,-5.367973
3393,7.358521,17.923956,-2.826965,-5.364784
3394,7.368503,17.932995,-2.828143,-5.362305
3395,7.37695,17.940609,-2.829265,-5.360352
3396,7.3838,17.94606,-2.829732,-5.359306
3397,7.389701,17.949299,-2.82904,-5.359703
3398,7.395764,17.950863,-2.827151,-5.361084
3399,7.402755,17.951456,-2.824733,-5.36232
3400,7.411081,17.952202,-2.823167,-5.363136
3401,7.419851,17.953901,-2.82407,-5.364281
3402,7.427859,17.957058,-2.8281,-5.365807
3403,7.434508,17.961689,-2.834403,-5.367256
3404,7.439589,17.967043,-2.841339,-5.368469
3405,7.443804,17.972408,-2.847242,-5.369789
3406,7.447458,17.976311,-2.851014,-5.371468
3407,7.450552,17.977867,-2.853034,-5.373741
3408,7.452853,17.97683,-2.854208,-5.376442
3409,7.454459,17.973455,-2.854947,-5.379097
3410,7.455966,17.969179,-2.85554,-5.381241
3411,7.458825,17.966944,-2.856777,-5.382988
3412,7.463447,17.968014,-2.859144,-5.384529
3413,7.468897,17.971329,-2.862632,-5.385757
3414,7.47411,17.975445,-2.867325,-5.386368
3415,7.478433,17.979168,-2.873028,-5.386047
3416,7.48171,17.981695,-2.879263,-5.385223
3417,7.484371,17.982826,-2.885483,-5.385017
3418,7.487507,17.983198,-2.890908,-5.386253
3419,7.492238,17.983637,-2.894414,-5.388687
3420,7.499023,17.984829,-2.895673,-5.391541
3421,7.507181,17.986155,-2.895123,-5.394157
3422,7.514957,17.985548,-2.893411,-5.396568
3423,7.521273,17.981766,-2.891132,-5.399353
3424,7.525605,17.975048,-2.889088,-5.402832
3425,7.528252,17.966599,-2.887729,-5.406929
3426,7.529753,17.957357,-2.886539,-5.411385
3427,7.530496,17.947315,-2.883788,-5.415283
3428,7.531384,17.937021,-2.878505,-5.417534
3429,7.532828,17.927458,-2.871605,-5.417526
3430,7.534963,17.919813,-2.864865,-5.415779
3431,7.537694,17.914543,-2.859471,-5.413742
3432,7.540329,17.910858,-2.856214,-5.413162
3433,7.542256,17.908201,-2.856049,-5.414818
3434,7.54369,17.906996,-2.85968,-5.418533
3435,7.546386,17.909121,-2.867113,-5.423668
3436,7.552156,17.91605,-2.877298,-5.429199
3437,7.56037,17.92625,-2.888185,-5.434464
3438,7.568461,17.936525,-2.898319,-5.440063
3439,7.5742,17.944498,-2.907217,-5.446808
3440,7.576421,17.949219,-2.91507,-5.454124
3441,7.575637,17.950777,-2.92151,-5.460281
3442,7.573796,17.949743,-2.925225,-5.463707
3443,7.573197,17.947319,-2.925662,-5.464706
3444,7.574315,17.944231,-2.923836,-5.465408
3445,7.57647,17.941055,-2.921234,-5.467323
3446,7.578904,17.938028,-2.9182,-5.469849
3447,7.580847,17.934431,-2.913779,-5.471237
3448,7.581822,17.929241,-2.906703,-5.470047
3449,7.582599,17.922926,-2.89718,-5.466217
3450,7.584351,17.916916,-2.886552,-5.460686
3451,7.587329,17.911926,-2.876401,-5.454872
3452,7.590783,17.908279,-2.868938,-5.450516
3453,7.593669,17.906214,-2.866576,-5.44931
3454,7.595601,17.905504,-2.869716,-5.45192
3455,7.596467,17.90472,-2.875865,-5.457108
3456,7.597081,17.903036,-2.881392,-5.462639
3457,7.598238,17.900335,-2.883711,-5.467072
3458,7.600322,17.897196,-2.882524,-5.470337
3459,7.603531,17.894899,-2.879622,-5.473076
3460,7.607942,17.894831,-2.877471,-5.475899
3461,7.613223,17.897173,-2.877339,-5.479004
3462,7.618679,17.90143,-2.879551,-5.482269
3463,7.623428,17.906803,-2.88418,-5.485855
3464,7.626731,17.91198,-2.890252,-5.48996
3465,7.628819,17.916037,-2.896039,-5.494804
3466,7.630786,17.919725,-2.901098,-5.500656
3467,7.634246,17.925083,-2.905874,-5.506767
3468,7.640273,17.933397,-2.910286,-5.511124
3469,7.648464,17.944233,-2.914194,-5.512489
3470,7.657584,17.956192,-2.91811,-5.511581
3471,7.665501,17.966396,-2.921747,-5.509415
3472,7.670249,17.971704,-2.922947,-5.50547
3473,7.671216,17.971334,-2.919989,-5.49884
3474,7.669091,17.967184,-2.913978,-5.490555
3475,7.664713,17.961355,-2.907425,-5.482857
3476,7.659559,17.955717,-2.902323,-5.477699
3477,7.655234,17.951832,-2.899933,-5.475967
3478,7.652953,17.951111,-2.90089,-5.476845
3479,7.652835,17.954121,-2.904776,-5.478226
3480,7.654191,17.960045,-2.909613,-5.47821
3481,7.655279,17.966263,-2.912882,-5.476227
3482,7.655002,17.970373,-2.913038,-5.472908
3483,7.653745,17.971884,-2.910515,-5.469635
3484,7.652461,17.971716,-2.90695,-5.467331
3485,7.651468,17.970793,-2.903811,-5.465851
3486,7.650489,17.969402,-2.901504,-5.464592
3487,7.649741,17.96784,-2.899523,-5.462898
3488,7.64971,17.966694,-2.897508,-5.460144
3489,7.650623,17.966642,-2.896092,-5.456459
3490,7.652483,17.967939,-2.895533,-5.452484
3491,7.655006,17.970076,-2.895066,-5.448814
3492,7.657835,17.972458,-2.894026,-5.445618
3493,7.66022,17.974377,-2.8928,-5.442886
3494,7.66194,17.975813,-2.892323,-5.441048
3495,7.662672,17.97695,-2.893443,-5.440735
3496,7.661732,17.978018,-2.896884,-5.441971
3497,7.658101,17.978422,-2.902419,-5.443916
3498,7.651776,17.977514,-2.908767,-5.445816
3499,7.644312,17.97579,-2.914644,-5.447311
3500,7.637497,17.974163,-2.918868,-5.447464
3501,7.631966,17.972883,-2.920614,-5.445007
3502,7.628096,17.97226,-2.91983,-5.439812
3503,7.626453,17.972757,-2.917474,-5.433739
3504,7.627486,17.974205,-2.914468,-5.42923
3505,7.630797,17.975969,-2.911492,-5.427483
3506,7.634802,17.977436,-2.908899,-5.427803
3507,7.637961,17.978727,-2.906191,-5.428215
3508,7.638925,17.979527,-2.901877,-5.426521
3509,7.63765,17.979212,-2.894095,-5.421799
3510,7.635107,17.977606,-2.882128,-5.414864
3511,7.632596,17.975296,-2.867143,-5.40757
3512,7.631273,17.972721,-2.85048,-5.400909
3513,7.63136,17.969511,-2.832518,-5.394646
3514,7.632446,17.96591,-2.814507,-5.388443
3515,7.633455,17.962339,-2.799331,-5.382881
3516,7.633645,17.958797,-2.788757,-5.378426
3517,7.633087,17.955214,-2.782058,-5.374802
3518,7.631557,17.951878,-2.777719,-5.371475
3519,7.628889,17.950232,-2.775417,-5.3685
3520,7.624924,17.951767,-2.775847,-5.366302
3521,7.619654,17.956623,-2.779326,-5.364685
3522,7.613168,17.963297,-2.785004,-5.362633
3523,7.606472,17.969824,-2.790833,-5.359253
3524,7.601321,17.974714,-2.794577,-5.354744
3525,7.59917,17.977427,-2.794914,-5.350212
3526,7.59996,17.978893,-2.793183,-5.347366
3527,7.602887,17.981323,-2.792208,-5.346893
3528,7.60667,17.985817,-2.793549,-5.347702
3529,7.609754,17.991512,-2.797104,-5.348343
3530,7.610355,17.996073,-2.801816,-5.348358
3531,7.607873,17.997366,-2.806021,-5.347923
3532,7.603508,17.995113,-2.808426,-5.347122
3533,7.599153,17.99099,-2.808981,-5.345665
3534,7.595641,17.986998,-2.808734,-5.343704
3535,7.592577,17.983978,-2.808642,-5.342155
3536,7.58878,17.981306,-2.809114,-5.342224
3537,7.583282,17.978018,-2.810112,-5.344543
3538,7.576295,17.974232,-2.811266,-5.348854
3539,7.569112,17.970861,-2.81173,-5.354286
3540,7.563546,17.968975,-2.810847,-5.359657
3541,7.561101,17.969381,-2.808662,-5.36396
3542,7.561975,17.972252,-2.806103,-5.366562
3543,7.565289,17.977249,-2.804214,-5.367279
3544,7.568981,17.982971,-2.803556,-5.366608
3545,7.571008,17.987625,-2.803928,-5.365555
3546,7.570027,17.989466,-2.804267,-5.364594
3547,7.566048,17.987577,-2.802665,-5.363457
3548,7.560118,17.982252,-2.79703,-5.361633
3549,7.55324,17.97463,-2.786763,-5.358688
3550,7.546327,17.966133,-2.772954,-5.354126
3551,7.540204,17.958073,-2.757892,-5.348045
3552,7.534948,17.951078,-2.744346,-5.341377
3553,7.530707,17.945704,-2.734301,-5.335205
3554,7.527509,17.941729,-2.727733,-5.330635
3555,7.52541,17.938345,-2.722887,-5.328163
3556,7.525745,17.935957,-2.718048,-5.327339
3557,7.530076,17.93578,-2.712605,-5.326904
3558,7.538308,17.938181,-2.7068,-5.32563
3559,7.547799,17.941698,-2.701176,-5.323128
3560,7.555926,17.944843,-2.696342,-5.320099
3561,7.56138,17.946918,-2.693099,-5.317673
3562,7.564615,17.948515,-2.692075,-5.316719
3563,7.566902,17.950603,-2.692896,-5.317467
3564,7.569628,17.9538,-2.694374,-5.319626
3565,7.573225,17.957737,-2.695353,-5.322517
3566,7.577118,17.961199,-2.694863,-5.325157
3567,7.580046,17.962358,-2.691787,-5.326248
3568,7.581666,17.960958,-2.686009,-5.325279
3569,7.582675,17.958584,-2.678993,-5.323051
3570,7.584188,17.957207,-2.672842,-5.321106
3571,7.586744,17.957787,-2.668838,-5.320686
3572,7.589632,17.959826,-2.667213,-5.322311
3573,7.591763,17.962107,-2.667167,-5.325226
3574,7.592747,17.963495,-2.66712,-5.327744
3575,7.593351,17.964415,-2.666445,-5.329163
3576,7.594291,17.965797,-2.66555,-5.329994
3577,7.595568,17.96809,-2.664917,-5.330765
3578,7.597011,17.97135,-2.664947,-5.331787
3579,7.598701,17.975767,-2.666036,-5.333412
3580,7.600676,17.981083,-2.667863,-5.335434
3581,7.602454,17.985739,-2.668963,-5.336685
3582,7.603863,17.988283,-2.667853,-5.336121
3583,7.604697,17.987591,-2.664036,-5.333847
3584,7.605283,17.983585,-2.657816,-5.330597
3585,7.6059,17.977066,-2.650023,-5.326477
3586,7.607284,17.970491,-2.64225,-5.321068
3587,7.610354,17.967102,-2.636814,-5.314705
3588,7.615393,17.968855,-2.635003,-5.308693
3589,7.622071,17.975784,-2.636263,-5.304291
3590,7.630227,17.986694,-2.638848,-5.301643
3591,7.639913,18.000063,-2.641128,-5.299889
3592,7.650903,18.01433,-2.642511,-5.29808
3593,7.662586,18.028328,-2.643377,-5.295639
3594,7.673791,18.041227,-2.644449,-5.292496
3595,7.683489,18.052668,-2.646271,-5.289024
3596,7.690701,18.061739,-2.648504,-5.285126
3597,7.695222,18.067585,-2.65028,-5.280449
3598,7.698274,18.070313,-2.65087,-5.275093
3599,7.700526,18.06987,-2.650058,-5.269638
3600,7.701609,18.066244,-2.647671,-5.264496
3601,7.700462,18.059513,-2.643831,-5.260109
3602,7.696267,18.049747,-2.638933,-5.256653
3603,7.688849,18.036839,-2.633268,-5.253777
3604,7.679449,18.022045,-2.627372,-5.251083
3605,7.669371,18.007509,-2.622631,-5.248817
3606,7.658926,17.995131,-2.62069,-5.247444
3607,7.648807,17.986509,-2.621953,-5.246834
3608,7.641022,17.982462,-2.625149,-5.246384
3609,7.637887,17.982916,-2.628577,-5.245186
3610,7.639703,17.986307,-2.631343,-5.242943
3611,7.64502,17.991085,-2.633822,-5.24057
3612,7.651727,17.996078,-2.636671,-5.239601
3613,7.658374,18.000988,-2.64018,-5.24073
3614,7.663526,18.004837,-2.643622,-5.243286
3615,7.666815,18.007027,-2.646221,-5.246056
3616,7.669059,18.007803,-2.64773,-5.248116
3617,7.671173,18.008171,-2.648711,-5.249001
3618,7.673634,18.009546,-2.649985,-5.248833
3619,7.676285,18.012486,-2.651557,-5.247833
3620,7.67898,18.016441,-2.652837,-5.245766
3621,7.681927,18.020567,-2.653489,-5.241646
3622,7.685673,18.024334,-2.653655,-5.235107
3623,7.69017,18.027206,-2.653724,-5.227501
3624,7.694961,18.028687,-2.653684,-5.221252
3625,7.69965,18.028151,-2.65249,-5.21804
3626,7.704167,18.02581,-2.649528,-5.218353
3627,7.708636,18.02313,-2.645674,-5.221436
3628,7.71227,18.021458,-2.643021,-5.226082
3629,7.714383,18.021578,-2.643222,-5.231041
3630,7.714879,18.023697,-2.646935,-5.235016
3631,7.714591,18.027805,-2.6539,-5.237183
3632,7.714511,18.033077,-2.662765,-5.237839
3633,7.714948,18.037891,-2.671346,-5.237968
3634,7.715561,18.040806,-2.677455,-5.238136
3635,7.715264,18.040895,-2.680226,-5.238449
3636,7.713106,18.038044,-2.680435,-5.238907
3637,7.708526,18.031944,-2.679371,-5.239326
3638,7.702729,18.022827,-2.677368,-5.239296
3639,7.698284,18.012514,-2.674676,-5.238846
3640,7.697007,18.003664,-2.672599,-5.238724
3641,7.698679,17.997869,-2.672656,-5.239983
3642,7.701713,17.995501,-2.675579,-5.243774
3643,7.704457,17.996548,-2.680982,-5.250374
3644,7.705462,17.999985,-2.687827,-5.258507
3645,7.703782,18.003531,-2.694927,-5.265533
3646,7.700034,18.005859,-2.701607,-5.269165
3647,7.694989,18.006603,-2.708088,-5.269287
3648,7.690271,18.006306,-2.714714,-5.267616
3649,7.687298,18.005268,-2.72147,-5.266167
3650,7.686762,18.004129,-2.7284,-5.266548
3651,7.68772,18.003141,-2.73547,-5.269356
3652,7.688551,18.002064,-2.742179,-5.273232
3653,7.688654,18.00111,-2.747921,-5.275871
3654,7.688349,18.000673,-2.75241,-5.276482
3655,7.68839,18.000908,-2.755665,-5.276527
3656,7.688965,18.001497,-2.758154,-5.277916
3657,7.689546,18.002386,-2.761117,-5.281631
3658,7.688477,18.003368,-2.766396,-5.287735
3659,7.684649,18.004217,-2.774759,-5.295586
3660,7.678529,18.004244,-2.78456,-5.303757
3661,7.672076,18.002995,-2.792748,-5.310577
3662,7.666355,17.999777,-2.797246,-5.315422
3663,7.661394,17.994289,-2.797843,-5.318947
3664,7.656914,17.987097,-2.795739,-5.322044
3665,7.652711,17.979836,-2.792928,-5.325241
3666,7.647356,17.973499,-2.792115,-5.328888
3667,7.639398,17.968576,-2.795139,-5.332291
3668,7.629359,17.966187,-2.80196,-5.334045
3669,7.61961,17.967577,-2.81109,-5.333755
3670,7.612677,17.972759,-2.820828,-5.33252
3671,7.609323,17.979311,-2.829144,-5.331474
3672,7.608623,17.984356,-2.834319,-5.330795
3673,7.609331,17.986732,-2.835702,-5.329926
3674,7.610341,17.986498,-2.833671,-5.3284
3675,7.611978,17.985235,-2.829644,-5.326431
3676,7.614554,17.984674,-2.825953,-5.324852
3677,7.61817,17.985716,-2.824074,-5.324417
3678,7.622423,17.987707,-2.823338,-5.325104
3679,7.62775,17.989906,-2.821601,-5.32605
3680,7.635192,17.992128,-2.817265,-5.325745
3681,7.6457,17.994902,-2.810428,-5.323128
3682,7.660242,17.99975,-2.802825,-5.318687
3683,7.678442,18.00679,-2.79567,-5.313332
3684,7.699078,18.014896,-2.789003,-5.307297
3685,7.720885,18.022886,-2.782355,-5.300438
3686,7.742959,18.030596,-2.775801,-5.293144
3687,7.765816,18.039383,-2.769849,-5.286102
3688,7.790181,18.050264,-2.764553,-5.279709
3689,7.817344,18.064466,-2.759627,-5.273949
3690,7.847394,18.081871,-2.754586,-5.268623
3691,7.879134,18.099701,-2.747975,-5.263435
3692,7.910189,18.113432,-2.738028,-5.257614
3693,7.938074,18.119669,-2.723843,-5.25029
3694,7.962184,18.118753,-2.706184,-5.241768
3695,7.984312,18.114452,-2.68692,-5.233398
3696,8.006454,18.110662,-2.667389,-5.225754
3697,8.029718,18.109859,-2.648226,-5.218185
3698,8.054149,18.112316,-2.629631,-5.210152
3699,8.080386,18.117582,-2.611882,-5.201904
3700,8.108866,18.124973,-2.595609,-5.193886
3701,8.139074,18.134531,-2.582056,-5.186806
3702,8.16917,18.14772,-2.572895,-5.18119
3703,8.197865,18.168766,-2.569992,-5.176857
3704,8.224293,18.203087,-2.575737,-5.173553
3705,8.2482,18.255112,-2.592264,-5.171623
3706,8.26932,18.326088,-2.620008,-5.171684
3707,8.286914,18.413219,-2.657984,-5.173698
3708,8.299889,18.507948,-2.703481,-5.176346
3709,8.307385,18.595213,-2.751143,-5.178581
3710,8.309882,18.656042,-2.792421,-5.180809
3711,8.30977,18.676584,-2.81875,-5.184128
3712,8.311025,18.660725,-2.827827,-5.18856
3713,8.316377,18.62833,-2.82506,-5.193069
3714,8.325666,18.597559,-2.816856,-5.196709
